gene_name,in_ncg,in_civic,external_source_count,external_sources,max_external_evidence_score,consensus_label,consensus_confidence,high_confidence_label
INPP5B,False,False,0,,0.0,0,negative_candidate,0.0
CLCN6,False,False,0,,0.0,0,negative_candidate,0.0
GJC2,False,False,0,,0.0,0,negative_candidate,0.0
FGF20,False,False,0,,0.0,0,negative_candidate,0.0
KCNJ8,False,False,0,,0.0,0,negative_candidate,0.0
SLC35A5,True,False,1,NCG,1.0,1,single_source_positive,
ASMT,False,False,0,,0.0,0,negative_candidate,0.0
EMILIN1,False,False,0,,0.0,0,negative_candidate,0.0
PRKAR1B,False,False,0,,0.0,0,negative_candidate,0.0
PHKG1,False,False,0,,0.0,0,negative_candidate,0.0
SLF2,False,False,0,,0.0,0,negative_candidate,0.0
HMGXB4,False,False,0,,0.0,0,negative_candidate,0.0
NEK6,False,False,0,,0.0,0,negative_candidate,0.0
SHOX,False,False,0,,0.0,0,negative_candidate,0.0
PARS2,False,False,0,,0.0,0,negative_candidate,0.0
VIP,False,False,0,,0.0,0,negative_candidate,0.0
C4ORF50,False,False,0,,0.0,0,negative_candidate,0.0
RIT2,True,False,1,NCG,1.0,1,single_source_positive,
PLCXD2,False,False,0,,0.0,0,negative_candidate,0.0
SYNJ1,False,False,0,,0.0,0,negative_candidate,0.0
IMPA2,False,False,0,,0.0,0,negative_candidate,0.0
FKBP2,False,False,0,,0.0,0,negative_candidate,0.0
MARCHF6,False,False,0,,0.0,0,negative_candidate,0.0
TTLL11,False,False,0,,0.0,0,negative_candidate,0.0
MMP9,False,True,1,CIViC,1.0,1,single_source_positive,
HSPA8,False,False,0,,0.0,0,negative_candidate,0.0
ARHGEF17,False,False,0,,0.0,0,negative_candidate,0.0
UBQLNL,False,False,0,,0.0,0,negative_candidate,0.0
OR2T29,False,False,0,,0.0,0,negative_candidate,0.0
PLAA,False,False,0,,0.0,0,negative_candidate,0.0
FAM117A,True,False,1,NCG,1.0,1,single_source_positive,
LFNG,True,False,1,NCG,1.0,1,single_source_positive,
DDX54,True,False,1,NCG,1.0,1,single_source_positive,
SLC38A7,False,False,0,,0.0,0,negative_candidate,0.0
UQCR11,False,False,0,,0.0,0,negative_candidate,0.0
GOT1L1,False,False,0,,0.0,0,negative_candidate,0.0
CEMIP2,False,False,0,,0.0,0,negative_candidate,0.0
TRIM27,True,False,1,NCG,1.0,1,single_source_positive,
TWF1,False,False,0,,0.0,0,negative_candidate,0.0
CHN1,False,False,0,,0.0,0,negative_candidate,0.0
C12ORF60,False,False,0,,0.0,0,negative_candidate,0.0
TDGF1,False,False,0,,0.0,0,negative_candidate,0.0
MTHFS,False,False,0,,0.0,0,negative_candidate,0.0
RBM23,False,False,0,,0.0,0,negative_candidate,0.0
ANXA8,False,False,0,,0.0,0,negative_candidate,0.0
IL18RAP,True,False,1,NCG,1.0,1,single_source_positive,
BASP1,False,False,0,,0.0,0,negative_candidate,0.0
TUT7,False,False,0,,0.0,0,negative_candidate,0.0
ZNFX1,False,False,0,,0.0,0,negative_candidate,0.0
ITGA5,False,False,0,,0.0,0,negative_candidate,0.0
DCAF17,False,False,0,,0.0,0,negative_candidate,0.0
GOLT1B,False,False,0,,0.0,0,negative_candidate,0.0
KRTAP20-1,False,False,0,,0.0,0,negative_candidate,0.0
NDEL1,True,False,1,NCG,1.0,1,single_source_positive,
TBRG4,False,False,0,,0.0,0,negative_candidate,0.0
RTL10,False,False,0,,0.0,0,negative_candidate,0.0
OPA3,False,False,0,,0.0,0,negative_candidate,0.0
PTPN7,False,False,0,,0.0,0,negative_candidate,0.0
HMGN5,False,False,0,,0.0,0,negative_candidate,0.0
PKDREJ,False,False,0,,0.0,0,negative_candidate,0.0
SLC19A1,False,False,0,,0.0,0,negative_candidate,0.0
SCGB2A2,False,False,0,,0.0,0,negative_candidate,0.0
RAB13,False,False,0,,0.0,0,negative_candidate,0.0
HNRNPA0,False,False,0,,0.0,0,negative_candidate,0.0
H1-7,False,False,0,,0.0,0,negative_candidate,0.0
IDNK,False,False,0,,0.0,0,negative_candidate,0.0
GAS7,False,False,0,,0.0,0,negative_candidate,0.0
LRRC18,True,False,1,NCG,1.0,1,single_source_positive,
OR51G2,False,False,0,,0.0,0,negative_candidate,0.0
FKBP4,False,False,0,,0.0,0,negative_candidate,0.0
GK,False,False,0,,0.0,0,negative_candidate,0.0
STIP1,False,False,0,,0.0,0,negative_candidate,0.0
APIP,False,False,0,,0.0,0,negative_candidate,0.0
CASZ1,True,False,1,NCG,1.0,1,single_source_positive,
NFRKB,False,False,0,,0.0,0,negative_candidate,0.0
MOB2,False,False,0,,0.0,0,negative_candidate,0.0
TRAF3IP3,True,False,1,NCG,1.0,1,single_source_positive,
KRTAP5-9,False,False,0,,0.0,0,negative_candidate,0.0
ZNF302,False,False,0,,0.0,0,negative_candidate,0.0
HSPBP1,False,False,0,,0.0,0,negative_candidate,0.0
TVP23C,False,False,0,,0.0,0,negative_candidate,0.0
DCTN5,False,False,0,,0.0,0,negative_candidate,0.0
C8ORF74,False,False,0,,0.0,0,negative_candidate,0.0
COPB1,False,False,0,,0.0,0,negative_candidate,0.0
SPRY3,True,False,1,NCG,1.0,1,single_source_positive,
LTBP3,False,False,0,,0.0,0,negative_candidate,0.0
GIMAP1,False,False,0,,0.0,0,negative_candidate,0.0
UTP15,False,False,0,,0.0,0,negative_candidate,0.0
KRT35,False,False,0,,0.0,0,negative_candidate,0.0
SLC4A1,False,False,0,,0.0,0,negative_candidate,0.0
PAG1,True,True,2,NCG;CIViC,1.0,1,high_confidence_positive,1.0
SPAG9,False,False,0,,0.0,0,negative_candidate,0.0
PTGDR2,True,False,1,NCG,1.0,1,single_source_positive,
SRPRB,False,False,0,,0.0,0,negative_candidate,0.0
GFI1B,False,False,0,,0.0,0,negative_candidate,0.0
APOC4,False,False,0,,0.0,0,negative_candidate,0.0
ATP6V1B1,False,False,0,,0.0,0,negative_candidate,0.0
TRIM43,False,False,0,,0.0,0,negative_candidate,0.0
IFRD1,False,False,0,,0.0,0,negative_candidate,0.0
TRAF1,True,False,1,NCG,1.0,1,single_source_positive,
OR5A2,False,False,0,,0.0,0,negative_candidate,0.0
MRPL10,False,False,0,,0.0,0,negative_candidate,0.0
RETSAT,False,False,0,,0.0,0,negative_candidate,0.0
GLRX2,False,False,0,,0.0,0,negative_candidate,0.0
RBM4,False,False,0,,0.0,0,negative_candidate,0.0
ORC2,False,False,0,,0.0,0,negative_candidate,0.0
AR,True,True,2,NCG;CIViC,1.0,1,high_confidence_positive,1.0
MFSD2A,False,False,0,,0.0,0,negative_candidate,0.0
OR51A7,False,False,0,,0.0,0,negative_candidate,0.0
SLC39A2,False,False,0,,0.0,0,negative_candidate,0.0
BMP5,True,False,1,NCG,1.0,1,single_source_positive,
MAP3K2,False,False,0,,0.0,0,negative_candidate,0.0
GRIN2C,False,False,0,,0.0,0,negative_candidate,0.0
MAML1,True,False,1,NCG,1.0,1,single_source_positive,
DIS3,True,False,1,NCG,1.0,1,single_source_positive,
DIRAS3,False,False,0,,0.0,0,negative_candidate,0.0
LMAN2L,False,False,0,,0.0,0,negative_candidate,0.0
CUL9,True,False,1,NCG,1.0,1,single_source_positive,
CYP4F8,False,False,0,,0.0,0,negative_candidate,0.0
OR5M11,False,False,0,,0.0,0,negative_candidate,0.0
SLC17A1,False,False,0,,0.0,0,negative_candidate,0.0
AMER2,False,False,0,,0.0,0,negative_candidate,0.0
CCDC13,False,False,0,,0.0,0,negative_candidate,0.0
FIP1L1,False,True,1,CIViC,1.0,1,single_source_positive,
CLSTN3,False,False,0,,0.0,0,negative_candidate,0.0
IFNA5,False,False,0,,0.0,0,negative_candidate,0.0
METTL21C,False,False,0,,0.0,0,negative_candidate,0.0
TFDP2,False,False,0,,0.0,0,negative_candidate,0.0
NOC3L,False,False,0,,0.0,0,negative_candidate,0.0
CLEC12B,False,False,0,,0.0,0,negative_candidate,0.0
CARD17,False,False,0,,0.0,0,negative_candidate,0.0
AEN,False,False,0,,0.0,0,negative_candidate,0.0
QARS1,False,False,0,,0.0,0,negative_candidate,0.0
KLHL40,False,False,0,,0.0,0,negative_candidate,0.0
TLE3,False,False,0,,0.0,0,negative_candidate,0.0
WDR19,False,False,0,,0.0,0,negative_candidate,0.0
FLRT1,False,False,0,,0.0,0,negative_candidate,0.0
MESP2,False,False,0,,0.0,0,negative_candidate,0.0
CLK2,False,False,0,,0.0,0,negative_candidate,0.0
BCKDK,False,False,0,,0.0,0,negative_candidate,0.0
BAHD1,False,False,0,,0.0,0,negative_candidate,0.0
SLC16A3,False,False,0,,0.0,0,negative_candidate,0.0
MFAP3,False,False,0,,0.0,0,negative_candidate,0.0
UNC50,False,False,0,,0.0,0,negative_candidate,0.0
BRWD1,False,False,0,,0.0,0,negative_candidate,0.0
GOLIM4,False,False,0,,0.0,0,negative_candidate,0.0
EDEM3,False,False,0,,0.0,0,negative_candidate,0.0
KPNB1,True,False,1,NCG,1.0,1,single_source_positive,
GJA1,False,False,0,,0.0,0,negative_candidate,0.0
OR4A15,False,False,0,,0.0,0,negative_candidate,0.0
AP1G2,False,False,0,,0.0,0,negative_candidate,0.0
BOP1,False,False,0,,0.0,0,negative_candidate,0.0
NT5C2,True,True,2,NCG;CIViC,1.0,1,high_confidence_positive,1.0
GPR32,True,False,1,NCG,1.0,1,single_source_positive,
RASGEF1B,False,False,0,,0.0,0,negative_candidate,0.0
PAN2,False,False,0,,0.0,0,negative_candidate,0.0
AADAT,False,False,0,,0.0,0,negative_candidate,0.0
CACTIN,False,False,0,,0.0,0,negative_candidate,0.0
MAST3,True,False,1,NCG,1.0,1,single_source_positive,
MIER2,False,False,0,,0.0,0,negative_candidate,0.0
CASP9,True,False,1,NCG,1.0,1,single_source_positive,
CHRNA6,False,False,0,,0.0,0,negative_candidate,0.0
DNAJB1,False,True,1,CIViC,1.0,1,single_source_positive,
PIP4K2A,False,False,0,,0.0,0,negative_candidate,0.0
NPS,False,False,0,,0.0,0,negative_candidate,0.0
GALNT2,False,False,0,,0.0,0,negative_candidate,0.0
ZMYND10,True,False,1,NCG,1.0,1,single_source_positive,
TACR3,False,False,0,,0.0,0,negative_candidate,0.0
FAIM2,False,False,0,,0.0,0,negative_candidate,0.0
PHACTR1,False,False,0,,0.0,0,negative_candidate,0.0
MASP2,False,False,0,,0.0,0,negative_candidate,0.0
MAGEB18,False,False,0,,0.0,0,negative_candidate,0.0
DENND10,False,False,0,,0.0,0,negative_candidate,0.0
KRTAP13-2,False,False,0,,0.0,0,negative_candidate,0.0
FNBP1L,True,False,1,NCG,1.0,1,single_source_positive,
CAMK2A,False,False,0,,0.0,0,negative_candidate,0.0
DIO3,False,False,0,,0.0,0,negative_candidate,0.0
TPPP2,False,False,0,,0.0,0,negative_candidate,0.0
CHRNE,False,False,0,,0.0,0,negative_candidate,0.0
TIGAR,False,False,0,,0.0,0,negative_candidate,0.0
LCE1C,False,False,0,,0.0,0,negative_candidate,0.0
HDAC11,False,False,0,,0.0,0,negative_candidate,0.0
KIF2B,True,False,1,NCG,1.0,1,single_source_positive,
ABL2,True,True,2,NCG;CIViC,1.0,1,high_confidence_positive,1.0
OR4D10,False,False,0,,0.0,0,negative_candidate,0.0
RAB3B,False,False,0,,0.0,0,negative_candidate,0.0
ZNF883,False,False,0,,0.0,0,negative_candidate,0.0
MRPL44,False,False,0,,0.0,0,negative_candidate,0.0
OR2T4,False,False,0,,0.0,0,negative_candidate,0.0
TMEM87A,False,False,0,,0.0,0,negative_candidate,0.0
SND1,True,False,1,NCG,1.0,1,single_source_positive,
DVL3,False,False,0,,0.0,0,negative_candidate,0.0
CDRT4,False,False,0,,0.0,0,negative_candidate,0.0
C4A,False,False,0,,0.0,0,negative_candidate,0.0
KIRREL3,False,False,0,,0.0,0,negative_candidate,0.0
DIS3L,False,False,0,,0.0,0,negative_candidate,0.0
FBXO10,False,False,0,,0.0,0,negative_candidate,0.0
TRMT10C,True,False,1,NCG,1.0,1,single_source_positive,
DEFB113,False,False,0,,0.0,0,negative_candidate,0.0
DEFB129,True,False,1,NCG,1.0,1,single_source_positive,
HADH,False,False,0,,0.0,0,negative_candidate,0.0
OR51B6,False,False,0,,0.0,0,negative_candidate,0.0
HROB,False,False,0,,0.0,0,negative_candidate,0.0
ZNF517,False,False,0,,0.0,0,negative_candidate,0.0
CLK4,True,False,1,NCG,1.0,1,single_source_positive,
HNRNPD,True,False,1,NCG,1.0,1,single_source_positive,
NFE2,False,False,0,,0.0,0,negative_candidate,0.0
TMEM242,False,False,0,,0.0,0,negative_candidate,0.0
DNAJC7,False,False,0,,0.0,0,negative_candidate,0.0
TRAV7,False,False,0,,0.0,0,negative_candidate,0.0
AKNA,False,False,0,,0.0,0,negative_candidate,0.0
C7ORF25,False,False,0,,0.0,0,negative_candidate,0.0
AFTPH,False,False,0,,0.0,0,negative_candidate,0.0
LILRA1,False,False,0,,0.0,0,negative_candidate,0.0
SMOX,False,False,0,,0.0,0,negative_candidate,0.0
TMEM201,True,False,1,NCG,1.0,1,single_source_positive,
CEBPZ,False,False,0,,0.0,0,negative_candidate,0.0
UBE4B,False,False,0,,0.0,0,negative_candidate,0.0
HACD2,False,False,0,,0.0,0,negative_candidate,0.0
KRTAP10-4,False,False,0,,0.0,0,negative_candidate,0.0
IRF8,True,True,2,NCG;CIViC,1.0,1,high_confidence_positive,1.0
TMEM41B,False,False,0,,0.0,0,negative_candidate,0.0
DPPA4,True,False,1,NCG,1.0,1,single_source_positive,
PCDH12,False,False,0,,0.0,0,negative_candidate,0.0
THOC3,False,False,0,,0.0,0,negative_candidate,0.0
RAPGEF4,False,False,0,,0.0,0,negative_candidate,0.0
DDX21,False,False,0,,0.0,0,negative_candidate,0.0
FAM3B,False,False,0,,0.0,0,negative_candidate,0.0
CLUH,False,False,0,,0.0,0,negative_candidate,0.0
CNTNAP1,True,False,1,NCG,1.0,1,single_source_positive,
PAX3,True,True,2,NCG;CIViC,1.0,1,high_confidence_positive,1.0
CCDC57,False,False,0,,0.0,0,negative_candidate,0.0
ABHD13,False,False,0,,0.0,0,negative_candidate,0.0
TBX5,False,False,0,,0.0,0,negative_candidate,0.0
AKAP13,True,False,1,NCG,1.0,1,single_source_positive,
KIF3B,False,False,0,,0.0,0,negative_candidate,0.0
STK4,True,False,1,NCG,1.0,1,single_source_positive,
FBXW7,True,True,2,NCG;CIViC,1.0,1,high_confidence_positive,1.0
CDH24,True,False,1,NCG,1.0,1,single_source_positive,
TH,False,False,0,,0.0,0,negative_candidate,0.0
MCAM,False,False,0,,0.0,0,negative_candidate,0.0
GASK1B,False,False,0,,0.0,0,negative_candidate,0.0
OR56A4,False,False,0,,0.0,0,negative_candidate,0.0
BACE2,False,False,0,,0.0,0,negative_candidate,0.0
WASHC2C,False,False,0,,0.0,0,negative_candidate,0.0
OR8B2,False,False,0,,0.0,0,negative_candidate,0.0
TPI1,False,False,0,,0.0,0,negative_candidate,0.0
LAT2,False,False,0,,0.0,0,negative_candidate,0.0
MYO1B,True,False,1,NCG,1.0,1,single_source_positive,
CRACR2A,False,False,0,,0.0,0,negative_candidate,0.0
METTL21A,False,False,0,,0.0,0,negative_candidate,0.0
PPP2R2D,False,False,0,,0.0,0,negative_candidate,0.0
MED27,False,False,0,,0.0,0,negative_candidate,0.0
RPL4,False,False,0,,0.0,0,negative_candidate,0.0
MAGED2,False,False,0,,0.0,0,negative_candidate,0.0
GATAD2B,False,False,0,,0.0,0,negative_candidate,0.0
N4BP2L2,False,False,0,,0.0,0,negative_candidate,0.0
GK5,False,False,0,,0.0,0,negative_candidate,0.0
SSH1,True,False,1,NCG,1.0,1,single_source_positive,
UBA2,True,False,1,NCG,1.0,1,single_source_positive,
COPB2,True,False,1,NCG,1.0,1,single_source_positive,
NAMPT,True,False,1,NCG,1.0,1,single_source_positive,
LIMCH1,True,False,1,NCG,1.0,1,single_source_positive,
PDSS1,False,False,0,,0.0,0,negative_candidate,0.0
CA1,False,False,0,,0.0,0,negative_candidate,0.0
PPP1R14A,False,False,0,,0.0,0,negative_candidate,0.0
TAFA5,False,False,0,,0.0,0,negative_candidate,0.0
KRTAP19-4,False,False,0,,0.0,0,negative_candidate,0.0
GANAB,False,False,0,,0.0,0,negative_candidate,0.0
EGR1,True,False,1,NCG,1.0,1,single_source_positive,
MICALL1,False,False,0,,0.0,0,negative_candidate,0.0
PNN,True,False,1,NCG,1.0,1,single_source_positive,
FAM126B,True,False,1,NCG,1.0,1,single_source_positive,
JAG1,True,False,1,NCG,1.0,1,single_source_positive,
POLK,False,False,0,,0.0,0,negative_candidate,0.0
RPA1,False,False,0,,0.0,0,negative_candidate,0.0
CKAP4,False,False,0,,0.0,0,negative_candidate,0.0
NAA25,False,False,0,,0.0,0,negative_candidate,0.0
PDXK,False,False,0,,0.0,0,negative_candidate,0.0
MTHFD1L,False,False,0,,0.0,0,negative_candidate,0.0
FLYWCH2,False,False,0,,0.0,0,negative_candidate,0.0
PANX1,False,False,0,,0.0,0,negative_candidate,0.0
POM121,False,False,0,,0.0,0,negative_candidate,0.0
ZBTB4,False,False,0,,0.0,0,negative_candidate,0.0
IGHV1-69,False,False,0,,0.0,0,negative_candidate,0.0
CPA1,False,False,0,,0.0,0,negative_candidate,0.0
PLCB3,False,False,0,,0.0,0,negative_candidate,0.0
ZNF500,False,False,0,,0.0,0,negative_candidate,0.0
GAK,False,False,0,,0.0,0,negative_candidate,0.0
DDX6,True,False,1,NCG,1.0,1,single_source_positive,
IFNA17,False,False,0,,0.0,0,negative_candidate,0.0
CBWD6,False,False,0,,0.0,0,negative_candidate,0.0
TMEM117,False,False,0,,0.0,0,negative_candidate,0.0
EXOSC9,False,False,0,,0.0,0,negative_candidate,0.0
LENG8,False,False,0,,0.0,0,negative_candidate,0.0
TAS2R40,False,False,0,,0.0,0,negative_candidate,0.0
DHX36,True,False,1,NCG,1.0,1,single_source_positive,
NAGLU,False,False,0,,0.0,0,negative_candidate,0.0
HSDL2,False,False,0,,0.0,0,negative_candidate,0.0
STK36,False,False,0,,0.0,0,negative_candidate,0.0
OR52B2,False,False,0,,0.0,0,negative_candidate,0.0
CHRFAM7A,False,False,0,,0.0,0,negative_candidate,0.0
HELZ2,True,False,1,NCG,1.0,1,single_source_positive,
RAMAC,False,False,0,,0.0,0,negative_candidate,0.0
USO1,False,False,0,,0.0,0,negative_candidate,0.0
OSR1,False,False,0,,0.0,0,negative_candidate,0.0
FZD6,False,False,0,,0.0,0,negative_candidate,0.0
OR8K5,True,False,1,NCG,1.0,1,single_source_positive,
OTOP1,True,False,1,NCG,1.0,1,single_source_positive,
SEC61A1,False,False,0,,0.0,0,negative_candidate,0.0
PIANP,False,False,0,,0.0,0,negative_candidate,0.0
GLS,False,False,0,,0.0,0,negative_candidate,0.0
NUFIP2,False,False,0,,0.0,0,negative_candidate,0.0
CXCR6,False,False,0,,0.0,0,negative_candidate,0.0
RAP1GAP2,False,False,0,,0.0,0,negative_candidate,0.0
BCL2L14,False,False,0,,0.0,0,negative_candidate,0.0
PHF2,False,False,0,,0.0,0,negative_candidate,0.0
CLPB,False,False,0,,0.0,0,negative_candidate,0.0
B3GNT7,False,False,0,,0.0,0,negative_candidate,0.0
GPR45,False,False,0,,0.0,0,negative_candidate,0.0
MYF6,False,False,0,,0.0,0,negative_candidate,0.0
TMEM126B,False,False,0,,0.0,0,negative_candidate,0.0
DRD3,True,False,1,NCG,1.0,1,single_source_positive,
NOTCH1,True,True,2,NCG;CIViC,1.0,1,high_confidence_positive,1.0
RNF165,False,False,0,,0.0,0,negative_candidate,0.0
KIF1C,False,False,0,,0.0,0,negative_candidate,0.0
ZC3H18,True,False,1,NCG,1.0,1,single_source_positive,
GPR148,False,False,0,,0.0,0,negative_candidate,0.0
ATP8B1,True,False,1,NCG,1.0,1,single_source_positive,
ADARB1,False,False,0,,0.0,0,negative_candidate,0.0
SERPINB12,False,False,0,,0.0,0,negative_candidate,0.0
EVI2B,False,False,0,,0.0,0,negative_candidate,0.0
BCAS4,False,False,0,,0.0,0,negative_candidate,0.0
CSGALNACT2,False,False,0,,0.0,0,negative_candidate,0.0
CADM3,False,False,0,,0.0,0,negative_candidate,0.0
COL6A1,False,False,0,,0.0,0,negative_candidate,0.0
LUC7L2,True,False,1,NCG,1.0,1,single_source_positive,
SLC43A1,False,False,0,,0.0,0,negative_candidate,0.0
OR2M4,True,False,1,NCG,1.0,1,single_source_positive,
PDE8A,False,False,0,,0.0,0,negative_candidate,0.0
ACOX3,False,False,0,,0.0,0,negative_candidate,0.0
NBN,True,True,2,NCG;CIViC,1.0,1,high_confidence_positive,1.0
KCNJ9,True,False,1,NCG,1.0,1,single_source_positive,
ZNF197,False,False,0,,0.0,0,negative_candidate,0.0
CA3,False,False,0,,0.0,0,negative_candidate,0.0
SPATA31A6,False,False,0,,0.0,0,negative_candidate,0.0
MED8,False,False,0,,0.0,0,negative_candidate,0.0
CCDC180,False,False,0,,0.0,0,negative_candidate,0.0
RHBG,True,False,1,NCG,1.0,1,single_source_positive,
L3HYPDH,False,False,0,,0.0,0,negative_candidate,0.0
MGRN1,False,False,0,,0.0,0,negative_candidate,0.0
RRM2,False,True,1,CIViC,1.0,1,single_source_positive,
IRF2BPL,False,False,0,,0.0,0,negative_candidate,0.0
TMBIM4,False,False,0,,0.0,0,negative_candidate,0.0
ITM2A,False,False,0,,0.0,0,negative_candidate,0.0
LIG4,False,False,0,,0.0,0,negative_candidate,0.0
CRTC3,False,False,0,,0.0,0,negative_candidate,0.0
NPL,False,False,0,,0.0,0,negative_candidate,0.0
GNB4,False,False,0,,0.0,0,negative_candidate,0.0
GABRA1,True,False,1,NCG,1.0,1,single_source_positive,
CLRN1,False,False,0,,0.0,0,negative_candidate,0.0
RBM26,True,False,1,NCG,1.0,1,single_source_positive,
INPPL1,True,False,1,NCG,1.0,1,single_source_positive,
AREL1,False,False,0,,0.0,0,negative_candidate,0.0
OR6N1,False,False,0,,0.0,0,negative_candidate,0.0
OR2AG2,False,False,0,,0.0,0,negative_candidate,0.0
BIRC2,False,False,0,,0.0,0,negative_candidate,0.0
INTS8,False,False,0,,0.0,0,negative_candidate,0.0
PGBD4,False,False,0,,0.0,0,negative_candidate,0.0
CASP6,False,False,0,,0.0,0,negative_candidate,0.0
ZIM3,False,False,0,,0.0,0,negative_candidate,0.0
SIRT7,False,False,0,,0.0,0,negative_candidate,0.0
RUVBL1,False,False,0,,0.0,0,negative_candidate,0.0
ACP5,False,False,0,,0.0,0,negative_candidate,0.0
CT55,False,False,0,,0.0,0,negative_candidate,0.0
RABAC1,False,False,0,,0.0,0,negative_candidate,0.0
OR10H3,False,False,0,,0.0,0,negative_candidate,0.0
ORAI1,False,False,0,,0.0,0,negative_candidate,0.0
DLG3,True,False,1,NCG,1.0,1,single_source_positive,
CPSF6,False,False,0,,0.0,0,negative_candidate,0.0
MARCHF7,False,False,0,,0.0,0,negative_candidate,0.0
H2BW1,False,False,0,,0.0,0,negative_candidate,0.0
ZNF791,False,False,0,,0.0,0,negative_candidate,0.0
ADIPOR1,False,False,0,,0.0,0,negative_candidate,0.0
APCDD1,False,False,0,,0.0,0,negative_candidate,0.0
LCMT1,False,False,0,,0.0,0,negative_candidate,0.0
OR14J1,False,False,0,,0.0,0,negative_candidate,0.0
GSDMD,False,False,0,,0.0,0,negative_candidate,0.0
SCOC,False,False,0,,0.0,0,negative_candidate,0.0
SYNDIG1,False,False,0,,0.0,0,negative_candidate,0.0
C1ORF226,False,False,0,,0.0,0,negative_candidate,0.0
MARK4,False,False,0,,0.0,0,negative_candidate,0.0
SLC46A2,False,False,0,,0.0,0,negative_candidate,0.0
ZNF7,False,False,0,,0.0,0,negative_candidate,0.0
SINHCAF,False,False,0,,0.0,0,negative_candidate,0.0
POLG,True,False,1,NCG,1.0,1,single_source_positive,
KCTD1,False,False,0,,0.0,0,negative_candidate,0.0
SLC30A6,True,False,1,NCG,1.0,1,single_source_positive,
PTGIS,False,False,0,,0.0,0,negative_candidate,0.0
CST9,False,False,0,,0.0,0,negative_candidate,0.0
RNF207,True,False,1,NCG,1.0,1,single_source_positive,
LILRB3,False,False,0,,0.0,0,negative_candidate,0.0
OR6C68,False,False,0,,0.0,0,negative_candidate,0.0
CBFA2T2,False,False,0,,0.0,0,negative_candidate,0.0
MAMLD1,True,True,2,NCG;CIViC,1.0,1,high_confidence_positive,1.0
IGF1R,True,True,2,NCG;CIViC,1.0,1,high_confidence_positive,1.0
INTS9,False,False,0,,0.0,0,negative_candidate,0.0
TDRD3,False,False,0,,0.0,0,negative_candidate,0.0
ROBO3,False,False,0,,0.0,0,negative_candidate,0.0
CHST4,False,False,0,,0.0,0,negative_candidate,0.0
TSHZ1,False,False,0,,0.0,0,negative_candidate,0.0
CDK11A,True,False,1,NCG,1.0,1,single_source_positive,
SEPTIN6,False,False,0,,0.0,0,negative_candidate,0.0
COG3,False,False,0,,0.0,0,negative_candidate,0.0
SLC12A7,False,False,0,,0.0,0,negative_candidate,0.0
CACNG3,False,False,0,,0.0,0,negative_candidate,0.0
REEP4,False,False,0,,0.0,0,negative_candidate,0.0
